id,key,value,type
66443925,highway,primary_link,regular
66443925,oneway,yes,regular
66443925,source,GPS,regular
66443933,highway,secondary,regular
66443933,source,GPS,regular
66443945,highway,trunk_link,regular
66443945,oneway,yes,regular
66443949,highway,secondary,regular
66443949,name,黄河路,regular
66443967,highway,secondary,regular
66443967,ref,X100,regular
66443967,source,GPS,regular
66443992,highway,secondary,regular
66443992,name,兴关路,regular
66443992,oneway,yes,regular
66443995,highway,secondary,regular
66443995,source,GPS,regular
66444022,highway,trunk,regular
66444022,lanes,2,regular
66444022,name,贵新公路,regular
66444022,oneway,yes,regular
66444022,ref,G60 G320,regular
66444022,source,GPS,regular
66444031,highway,trunk,regular
66444031,lanes,2,regular
66444031,name,解放路,regular
66444031,oneway,yes,regular
71373155,highway,tertiary,regular
71373155,source,GPS,regular
71373157,highway,secondary,regular
71373157,source,GPS,regular
71373158,highway,tertiary,regular
71373158,source,GPS,regular
71373159,highway,secondary,regular
71373159,source,GPS,regular
71373160,highway,tertiary,regular
71373160,source,GPS,regular
71373475,boat,no,regular
71373475,name,南明河,regular
71373475,en,Nanming River,name
71373475,source,Bing,regular
71373475,waterway,river,regular
71373763,source,Lakewalker / Landsat,regular
71373764,boat,no,regular
71373764,name,南明河,regular
71373764,en,Nanming River,name
71373764,source,bing,regular
71373764,waterway,river,regular
71373765,source,Lakewalker / Landsat,regular
71373767,highway,motorway_link,regular
71373767,lanes,1,regular
71373767,oneway,yes,regular
73539776,highway,primary,regular
73539776,ref,G321,regular
73539776,source,GPS,regular
73539777,electrified,contact_line,regular
73539777,frequency,50,regular
73539777,gauge,1435,regular
73539777,name,湘黔线,regular
73539777,en,Xiangqian Line,name
73539777,note,gps with breaks,regular
73539777,railway,rail,regular
73539777,source,GPS,regular
73539777,usage,main,regular
73539777,voltage,25000,regular
73539778,highway,motorway,regular
73539778,int_ref,AH3,regular
73539778,name,贵新高速,regular
73539778,oneway,yes,regular
73539778,ref,G60 G75 G76,regular
73539778,source,GPS,regular
73539783,electrified,contact_line,regular
73539783,frequency,50,regular
73539783,gauge,1435,regular
73539783,name,湘黔线,regular
73539783,en,Xiangqian Line,name
73539783,note,gps with breaks,regular
73539783,railway,rail,regular
73539783,source,GPS,regular
73539783,usage,main,regular
73539783,voltage,25000,regular
73539786,highway,primary,regular
73539786,ref,G321,regular
73539786,source,GPS,regular
73539791,highway,motorway,regular
73539791,int_ref,AH3,regular
73539791,name,贵新高速,regular
73539791,note,New trunk road,regular
73539791,oneway,yes,regular
73539791,ref,G60 G75 G76,regular
73539791,source,GPS,regular
73539792,highway,unclassified,regular
73539792,source,GPS,regular
73539793,highway,secondary,regular
73539793,name,建设西路,regular
73539793,en,Jianshe Road West,name
73539793,source,GPS,regular
73539794,electrified,contact_line,regular
73539794,frequency,50,regular
73539794,gauge,1435,regular
73539794,name,湘黔线,regular
73539794,en,Xiangqian Line,name
73539794,note,gps with breaks,regular
73539794,railway,rail,regular
73539794,source,GPS,regular
73539794,usage,main,regular
73539794,voltage,25000,regular
73539796,highway,primary,regular
73539796,ref,G321,regular
73539796,source,GPS,regular
73539798,highway,residential,regular
73539798,source,GPS,regular
73539799,highway,motorway,regular
73539799,lanes,2,regular
73539799,name,环城公路,regular
73539799,oneway,yes,regular
73539799,ref,G75 G76 G6001,regular
73539802,highway,trunk,regular
73539802,lanes,2,regular
73539802,name,汤巴关路,regular
73539802,old_name,东出口高速,regular
73539802,oneway,yes,regular
73539803,electrified,contact_line,regular
73539803,frequency,50,regular
73539803,gauge,1435,regular
73539803,name,湘黔线,regular
73539803,en,Xiangqian Line,name
73539803,note,gps with breaks,regular
73539803,railway,rail,regular
73539803,source,GPS,regular
73539803,usage,main,regular
73539803,voltage,25000,regular
73539805,highway,residential,regular
73539805,source,GPS,regular
73539806,highway,motorway,regular
73539806,int_ref,AH3,regular
73539806,name,兰海高速公路 厦蓉高速公路 沪昆高速公路,regular
73539806,en,"Lanzhou-Haikou Expressway, Xiamen-Chongqing Expressway, Shanghai-Kumming Epressway",name
73539806,oneway,yes,regular
73539806,ref,G60 G75 G76,regular
73539806,source,GPS,regular
73539808,highway,primary,regular
73539808,ref,G321,regular
73539808,source,GPS,regular
73539809,highway,motorway,regular
73539809,int_ref,AH3,regular
73539809,name,贵新高速,regular
73539809,oneway,yes,regular
73539809,ref,G60 G75 G76,regular
73539809,source,GPS,regular
73539811,highway,primary,regular
73539811,ref,G321,regular
73539811,source,GPS,regular
73540645,boat,no,regular
73540645,int_name,Duliu,regular
73540645,name,都柳江,regular
73540645,en,Duliu River,name
73540645,zh,都柳江,name
73540645,source,Yahoo;landsat;landsat,regular
73540645,waterway,river,regular
73540702,boat,no,regular
73540702,source,landsat,regular
73540702,waterway,river,regular
73540728,boat,no,regular
73540728,source,Yahoo,regular
73540728,waterway,river,regular
73540741,boat,no,regular
73540741,source,bing,regular
73540741,waterway,river,regular
73540784,boat,no,regular
73540784,source,Yahoo,regular
73540784,waterway,river,regular
73540812,boat,no,regular
73540812,source,Yahoo,regular
73540812,waterway,river,regular
73541370,highway,primary,regular
73541370,ref,G321,regular
73541370,source,GPS,regular
73541371,boat,no,regular
73541371,source,landsat,regular
73541371,waterway,river,regular
73541372,bridge,yes,regular
73541372,highway,primary,regular
73541372,layer,1,regular
73541372,ref,G321,regular
73541372,source,GPS,regular
73541373,highway,primary,regular
73541373,ref,G321,regular
73541373,source,GPS,regular
73541374,bridge,yes,regular
73541374,highway,primary,regular
73541374,layer,1,regular
73541374,ref,G321,regular
73541374,source,GPS,regular
73541376,boat,no,regular
73541376,source,landsat,regular
73541376,waterway,river,regular
73541509,boat,no,regular
73541509,source,Yahoo,regular
73541509,waterway,stream,regular
73541561,boat,no,regular
73541561,source,Yahoo,regular
73541561,waterway,river,regular
73541571,boat,no,regular
73541571,source,Yahoo,regular
73541571,waterway,river,regular
73544725,highway,secondary,regular
73544725,source,GPS,regular
73544735,bridge,yes,regular
73544735,highway,secondary,regular
73544735,layer,1,regular
73544735,source,GPS,regular
73544736,highway,secondary,regular
73544736,source,GPS,regular
73544749,highway,secondary,regular
73544749,source,GPS,regular
73544755,place,island,regular
73544755,source,bing,regular
73544758,highway,primary,regular
73544758,ref,G321,regular
73544758,source,GPS,regular
73544771,highway,primary,regular
73544771,ref,G321,regular
73544771,source,GPS,regular
73544783,highway,primary,regular
73544783,ref,G321,regular
73544783,source,GPS,regular
73544793,highway,motorway,regular
73544793,int_ref,AH3,regular
73544793,name,凯麻高速,regular
73544793,oneway,yes,regular
73544793,ref,G60,regular
73544793,source,GPS,regular
73544797,source,landsat,regular
73544805,alt_name,清水江,regular
73544805,en,Qingshui River,alt_name
73544805,zh_pinyin,qīngshuǐ jiāng,alt_name
73544805,boat,yes,regular
73544805,code,AFF12106,regular
73544805,name,清水河,regular
73544805,en,Qingshui River,name
73544805,zh,清水河,name
73544805,zh_pinyin,qīngshuĭ hé,name
73544805,nsdi_code,FG0303,regular
73544805,source,Yahoo,regular
73544805,waterway,river,regular
73544805,zhb_code,11FH100000,regular
73544812,bridge,yes,regular
73544812,highway,secondary,regular
73544812,layer,1,regular
73544812,source,GPS,regular
73544813,place,island,regular
73544813,source,landsat,regular
73544815,boat,no,regular
73544815,source,Yahoo,regular
73544815,waterway,river,regular
73544828,highway,secondary,regular
73544828,source,GPS,regular
73545910,boat,yes,regular
73545910,code,AFF12106,regular
73545910,name,清水河,regular
73545910,en,Qingshui River,name
73545910,zh_pinyin,qīngshuĭ hé,name
73545910,source,Yahoo,regular
73545910,waterway,river,regular
73546337,highway,motorway,regular
73546337,int_ref,AH3,regular
73546337,name,贵新高速,regular
73546337,oneway,yes,regular
73546337,ref,G60 G75 G76,regular
73546337,source,GPS,regular
73546339,highway,primary_link,regular
73546339,source,GPS,regular
73546341,highway,unclassified,regular
73546341,source,GPS,regular
73546343,highway,primary,regular
73546343,note,old Trunk road,regular
73546343,ref,G320,regular
73546343,source,GPS,regular
73546344,highway,motorway_link,regular
73546344,oneway,yes,regular
73546344,source,GPS,regular
73546345,highway,primary,regular
73546345,note,old Trunk road,regular
73546345,ref,G320,regular
73546345,source,GPS,regular
73546346,highway,unclassified,regular
73546346,source,GPS,regular
73546348,highway,secondary,regular
73546348,source,GPS,regular
73546349,highway,primary,regular
73546349,lanes,2,regular
73546349,oneway,yes,regular
73546349,ref,G320,regular
73546349,source,GPS,regular
73546350,highway,residential,regular
73546350,source,GPS,regular
73546351,highway,primary,regular
73546351,note,old Trunk road,regular
73546351,ref,G320,regular
73546351,source,GPS,regular
73546355,highway,residential,regular
73546355,source,GPS,regular
73546359,highway,unclassified,regular
73546359,source,GPS,regular
73546360,highway,unclassified,regular
73546360,source,GPS,regular
73546367,highway,primary,regular
73546367,ref,G320,regular
73546367,source,GPS,regular
73546386,highway,unclassified,regular
73546386,source,GPS,regular
73546391,highway,primary,regular
73546391,ref,G320,regular
73546391,source,GPS,regular
73546399,highway,secondary,regular
73546399,source,GPS,regular
73546403,highway,secondary,regular
73546403,source,GPS,regular
73546404,highway,secondary,regular
73546404,lanes,2,regular
73546404,note,old Trunk road,regular
73546404,ref,G320,regular
73546404,source,GPS,regular
73546415,bridge,yes,regular
73546415,highway,primary,regular
73546415,layer,1,regular
73546415,ref,G320,regular
73546415,source,GPS,regular
73546417,highway,unclassified,regular
73546417,source,GPS,regular
73546418,highway,primary,regular
73546418,ref,G210,regular
73546418,source,GPS,regular
73546431,highway,unclassified,regular
73546431,source,GPS,regular
73546432,highway,motorway,regular
73546432,int_ref,AH3,regular
73546432,name,贵新高速,regular
73546432,oneway,yes,regular
73546432,ref,G60 G75 G76,regular
73546432,source,GPS,regular
73546445,highway,primary,regular
73546445,ref,G210,regular
73546445,source,GPS,regular
73546454,highway,road,regular
73546454,source,GPS,regular
73546456,highway,primary,regular
73546456,note,old Trunk road,regular
73546456,ref,G320,regular
73546456,source,GPS,regular
73546584,landuse,residential,regular
73546584,source,Yahoo,regular
73548215,highway,primary_link,regular
73548215,name,二号路,regular
73548216,highway,primary_link,regular
73548216,oneway,yes,regular
73548219,highway,secondary,regular
73548219,source,GPS,regular
73548220,highway,secondary,regular
73548220,source,GPS,regular
73548224,highway,primary_link,regular
73548224,name,机场路,regular
73548224,oneway,yes,regular
73548224,source,GPS,regular
73548227,highway,motorway_link,regular
73548227,oneway,yes,regular
73548228,highway,primary,regular
73548228,oneway,yes,regular
73548228,source,GPS,regular
73548231,highway,primary,regular
73548231,lanes,4,regular
73548231,name,西南环路,regular
73548231,en,Xinan Ring Road,name
73548231,oneway,yes,regular
73548231,source,GPS,regular
73548232,highway,tertiary,regular
73548232,name,富水中路,regular
73548232,oneway,yes,regular
73548235,highway,primary,regular
73548235,oneway,yes,regular
73548235,source,GPS,regular
73548236,bridge,yes,regular
73548236,highway,secondary,regular
73548236,layer,1,regular
73548236,name,新华路,regular
73548236,oneway,yes,regular
73548239,highway,tertiary,regular
73548239,name,见龙洞路,regular
73548279,landuse,residential,regular
73548279,source,Yahoo,regular
73548390,boat,no,regular
73548390,source,Yahoo,regular
73548390,waterway,river,regular
73548417,boat,no,regular
73548417,code,AFF12116,regular
73548417,name,重安江,regular
73548417,en,Chongan River,name
73548417,zh,重安江,name
73548417,zh_pinyin,chóngān jiāng,name
73548417,nsdi_code,FG1805,regular
73548417,source,landsat,regular
73548417,waterway,river,regular
73548417,zhb_code,11FH100100,regular
73548488,boat,no,regular
73548488,code,AFF12116,regular
73548488,name,重安江,regular
73548488,en,Chongan River,name
73548488,zh,重安江,name
73548488,zh_pinyin,chóngān jiāng,name
73548488,nsdi_code,FG1805,regular
73548488,source,landsat,regular
73548488,waterway,river,regular
73548488,zhb_code,11FH100100,regular
73548492,boat,no,regular
73548492,source,Yahoo,regular
73548492,waterway,river,regular
73548515,boat,no,regular
73548515,source,Yahoo,regular
73548515,waterway,river,regular
73548586,boat,no,regular
73548586,code,AFE16106,regular
73548586,name,独水河,regular
73548586,en,Dushui River,name
73548586,zh,独水河,name
73548586,zh_pinyin,dúshuĭ hé,name
73548586,nsdi_code,FF1515,regular
73548586,source,landsat,regular
73548586,waterway,river,regular
73548586,zhb_code,11FG120100,regular
78033930,boat,no,regular
78033930,code,AHA22006,regular
78033930,int_name,Beipan,regular
78033930,name,北盘江,regular
78033930,en,Beipan River,name
78033930,zh,北盘江,name
78033930,nsdi_code,HA1804,regular
78033930,source,Yahoo,regular
78033930,waterway,river,regular
78033930,zhb_code,15HA030000,regular
78034146,highway,primary,regular
78034146,int_ref,G320,regular
78034146,ref,G320,regular
78034146,source,GPS,regular
78034472,bridge,yes,regular
78034472,highway,primary,regular
78034472,int_ref,G320,regular
78034472,layer,1,regular
78034472,ref,G320,regular
78034472,source,GPS,regular
78035024,boat,no,regular
78035024,source,bing,regular
78035024,waterway,stream,regular
79850011,bridge,yes,regular
79850011,highway,secondary,regular
79850011,lanes,2,regular
79850011,layer,1,regular
79850011,oneway,yes,regular
79850011,source,GPS,regular
79850013,highway,tertiary,regular
79850013,source,GPS,regular
79850019,highway,unclassified,regular
79850019,source,GPS,regular
79850023,highway,tertiary,regular
79850023,source,GPS,regular
79850031,highway,tertiary,regular
79850031,source,GPS,regular
79850035,highway,unclassified,regular
79850035,source,GPS,regular
79850036,highway,tertiary,regular
79850036,source,GPS,regular
79850039,highway,secondary,regular
79850039,lanes,2,regular
79850039,oneway,yes,regular
79850039,source,GPS,regular
79850040,highway,tertiary,regular
79850040,source,GPS,regular
79850041,highway,unclassified,regular
79850041,source,GPS,regular
79850042,highway,secondary,regular
79850042,ref,X101,regular
79850042,source,bing,regular
79850047,highway,tertiary,regular
79850047,source,GPS,regular
81944498,highway,unclassified,regular
81944498,source,GPS,regular
81944499,highway,tertiary,regular
81944499,source,GPS,regular
81944500,highway,secondary,regular
81944500,ref,X148,regular
81944500,source,GPS,regular
81944501,highway,primary,regular
81944501,name,新添大道,regular
81944501,en,Xintian Boulevard,name
81944501,oneway,yes,regular
81944501,ref,S104,regular
81944502,highway,tertiary,regular
81944502,ref,S103,regular
81944504,highway,tertiary,regular
81944504,ref,X148,regular
81944504,source,GPS,regular
81944506,highway,unclassified,regular
81944506,source,GPS,regular
81944507,highway,secondary,regular
81944507,ref,S104,regular
